fname,tcount,t,M,r_h,rc_spitzer,N,rv,rg,Z,[Fe/H],logM,rc/rh,logM_norm,rc/rh_norm
N2e5_v2_rv0.5_rg20_Z0.002.tar.gz,622724,11166.65434155,25553.61334134,6.0383855,0.111323725,200000,0.5,20.0,0.002,-1.0,4.407452319079414,0.018436008267441684,0.12792025440138732,-0.40400117147592207
N2e5_v2_rv0.5_rg20_Z0.002.tar.gz,631662,11555.558934982,24872.493614850002,6.06029,0.043469444,200000,0.5,20.0,0.002,-1.0,4.395719328047612,0.0071728323232056555,0.10915130321162664,-0.5634408061472965
N2e5_v2_rv0.5_rg20_Z0.002.tar.gz,646180,11944.439881096,24083.735694479998,6.072553,0.023123396,200000,0.5,20.0,0.002,-1.0,4.381723852422391,0.0038078541265922257,0.08676311607543394,-0.6110748746375207
N2e5_v2_rv0.5_rg20_Z0.002.tar.gz,655218,12333.330045656003,23417.512089930002,6.0249025000000005,0.047681185,200000,0.5,20.0,0.002,-1.0,4.369540753118539,0.007914017695722047,0.06727413875036561,-0.5529487099922812
N2e5_v2_rv0.5_rg20_Z0.002.tar.gz,663166,12722.228627058,22766.39059968,6.0170069999999996,0.042921281500000005,200000,0.5,20.0,0.002,-1.0,4.357294182705829,0.007133327499868292,0.04768362839413073,-0.5640000298184751
N2e5_v2_rv0.5_rg20_Z0.002.tar.gz,676656,13111.122799638,22015.54724985,5.9759605,0.04169949,200000,0.5,20.0,0.002,-1.0,4.342729485372931,0.0069778724273696245,0.024384872553112877,-0.566200625821744
N2e5_v2_rv0.5_rg20_Z0.002.tar.gz,686454,13499.980098434002,21381.519532590002,5.953635500000001,0.06309599,200000,0.5,20.0,0.002,-1.0,4.330038566222092,0.010597892665750196,0.004083549433572214,-0.5149562248492322
N2e5_v2_rv0.5_rg8_Z0.002.tar.gz,366691,10000.002284762,29635.87651668,5.359627,0.0247031145,200000,0.5,8.0,0.002,-1.0,4.471817776546457,0.004609110764611045,0.2308839510607577,-0.5997324196961938
N2e5_v2_rv0.5_rg8_Z0.002.tar.gz,382917,10388.833130626,28417.889201939997,5.3725,0.05928764,200000,0.5,8.0,0.002,-1.0,4.453591816659916,0.01103539134481154,0.2017283716718512,-0.5087630667289911
N2e5_v2_rv0.5_rg8_Z0.002.tar.gz,390367,10777.660770074,27425.18088072,5.3713135,0.104488785,200000,0.5,8.0,0.002,-1.0,4.438149500612821,0.019453116076728717,0.17702571270286355,-0.3896031634596204
N2e5_v2_rv0.5_rg8_Z0.002.tar.gz,401985,11166.671576036,26297.17989129,5.3157974999999995,0.05509703,200000,0.5,8.0,0.002,-1.0,4.419909177260851,0.010364772172002414,0.14784715646339824,-0.5182562395645823
N2e5_v2_rv0.5_rg8_Z0.002.tar.gz,423240,11555.637091372,24999.628027500003,5.273231,0.0917206,200000,0.5,8.0,0.002,-1.0,4.397933546799798,0.01739362451597512,0.11269332958585626,-0.41875698150180185
N2e5_v2_rv0.5_rg8_Z0.002.tar.gz,429513,11944.44268671,24141.357266670002,5.1927155,0.119616005,200000,0.5,8.0,0.002,-1.0,4.3827616831952545,0.02303534730527794,0.08842330613833457,-0.3388936973893008
N2e5_v2_rv0.5_rg8_Z0.002.tar.gz,431563,12333.304795130001,23386.29825924,5.125674,0.07082197,200000,0.5,8.0,0.002,-1.0,4.36896148419422,0.01381710385795117,0.06634749778244789,-0.4693856096909747
N2e5_v2_rv0.5_rg8_Z0.002.tar.gz,442882,12722.233436682,22295.86572528,5.1878675,0.07093094999999999,200000,0.5,8.0,0.002,-1.0,4.348224340216122,0.01367246754085373,0.033174844527619936,-0.47143305720244066
N2e5_v2_rv0.5_rg8_Z0.002.tar.gz,454309,13111.132418886002,21272.90407263,5.11764,0.058743205,200000,0.5,8.0,0.002,-1.0,4.327826781704626,0.011478573131365239,0.000545417039362592,-0.5024894594897036
N2e5_v2_rv0.5_rg8_Z0.002.tar.gz,464359,13499.976090414,20212.35839532,5.0718255,0.06394558,200000,0.5,8.0,0.002,-1.0,4.305616990324646,0.012608000807598763,-0.034982990782287615,-0.4865014702246892
N3.2e6_rv2_rg20_Z0.02.tar.gz,1281164,10000.006081549,1059965.7403968,4.7503494,0.24825596,3200000,2.0,20.0,0.02,0.0,6.025291828475081,0.0522605684541857,2.7159347429840612,0.0748136446820601
N3.2e6_rv2_rg20_Z0.02.tar.gz,1314682,10388.890411131999,1057210.4476032,4.789016,0.146241912,3200000,2.0,20.0,0.02,0.0,6.024161446281465,0.030536943706180975,2.714126500894705,-0.2327023535326721
N3.2e6_rv2_rg20_Z0.02.tar.gz,1348857,10777.773805454,1054642.8806912,4.830588,0.37578898,3200000,2.0,20.0,0.02,0.0,6.0231054253199,0.07779363092029376,2.7124372124746206,0.43625540602833385
N3.2e6_rv2_rg20_Z0.02.tar.gz,1376255,11166.668422908,1052031.2021632,4.8689318,0.3314616,3200000,2.0,20.0,0.02,0.0,6.0220286207363,0.06807686236229474,2.7107146770515795,0.2987064556484466
N3.2e6_rv2_rg20_Z0.02.tar.gz,1406097,11555.556493535,1049677.0542144,4.907598999999999,0.167182036,3200000,2.0,20.0,0.02,0.0,6.021055703693007,0.034065952821328724,2.7091583277415214,-0.18274629079718296
N3.2e6_rv2_rg20_Z0.02.tar.gz,1433791,11944.448305206,1047281.1163136,4.9373262,0.35342132,3200000,2.0,20.0,0.02,0.0,6.020063272774041,0.07158152118853317,2.7075707626077214,0.3483178197672165
N3.2e6_rv2_rg20_Z0.02.tar.gz,1458068,12333.358822097001,1045091.7484672,4.9781208,0.67111542,3200000,2.0,20.0,0.02,0.0,6.019154418776208,0.13481300413601854,2.7061168932339434,1.2434121156203863
N3.2e6_rv2_rg20_Z0.02.tar.gz,1486216,12722.210417545,1042919.9672256,5.0083182,0.41624356,3200000,2.0,20.0,0.02,0.0,6.018250982323079,0.08311044613738801,2.704671690161183,0.5115193528960493
N3.2e6_rv2_rg20_Z0.02.tar.gz,1521900,13111.108776043,1040802.9579072,5.041757,0.134943638,3200000,2.0,20.0,0.02,0.0,6.017368517797332,0.02676520070285022,2.703260035318395,-0.2860945165871008
N3.2e6_rv2_rg20_Z0.02.tar.gz,1551036,13499.994976148002,1038687.2641984001,5.0815954,0.40023800000000004,3200000,2.0,20.0,0.02,0.0,6.016484806577729,0.07876227217932384,2.7018463861728685,0.44996732966621433
N4e5_rv0.5_rg20_Z0.0002.tar.gz,1354809,10000.001300753998,67781.7348785,4.7328645499999995,0.08418879,400000,0.5,20.0,0.0002,-2.0,4.8311126804428906,0.017788125797937742,0.8056383760563695,-0.4131724873427012
N4e5_rv0.5_rg20_Z0.0002.tar.gz,1418899,10388.887896282,65683.984784,4.598913400000001,0.09298279,400000,0.5,20.0,0.0002,-2.0,4.817459491815531,0.02021842594383273,0.7837977362538726,-0.37876956499453507
N4e5_rv0.5_rg20_Z0.0002.tar.gz,1480093,10777.775008224,63547.693769,4.4450389999999995,0.142300125,400000,0.5,20.0,0.0002,-2.0,4.8030997940470455,0.03201324555307614,0.7608269127199668,-0.2118040715295309
N4e5_rv0.5_rg20_Z0.0002.tar.gz,1549379,11166.664702236,61285.116592499995,4.3011431,0.14691529999999997,400000,0.5,20.0,0.0002,-2.0,4.7873550166625085,0.034157268564256785,0.7356404144585221,-0.18145364041470838
N4e5_rv0.5_rg20_Z0.0002.tar.gz,1632871,11555.556978318,58742.8505515,4.109736799999999,0.091615255,400000,0.5,20.0,0.0002,-2.0,4.7689550172420985,0.022292243873135626,0.7062064286933198,-0.3494129452755462
N4e5_rv0.5_rg20_Z0.0002.tar.gz,1721198,11944.445123088,56312.700467500006,3.92951685,0.138611945,400000,0.5,20.0,0.0002,-2.0,4.750606354370181,0.035274551628401846,0.6768545646283974,-0.16563756824698506
N4e5_rv0.5_rg20_Z0.0002.tar.gz,1812782,12333.3348171,53684.5795155,3.71035665,0.08002041,400000,0.5,20.0,0.0002,-2.0,4.7298495558472275,0.02156677040736771,0.6436504705251076,-0.35968262630676606
N4e5_rv0.5_rg20_Z0.0002.tar.gz,1930084,12722.223478283999,50702.242226999995,3.4790071499999997,0.093131635,400000,0.5,20.0,0.0002,-2.0,4.705027165749132,0.026769601493920474,0.6039427585783775,-0.286032219724832
N4e5_rv0.5_rg20_Z0.0002.tar.gz,2052174,13111.111623054,47779.54485,3.1710746,0.07106325000000001,400000,0.5,20.0,0.0002,-2.0,4.679242008325644,0.02240983230101241,0.562694933553199,-0.3477483831595784
N4e5_rv0.5_rg20_Z0.0002.tar.gz,2177350,13499.999767824,44757.3506805,2.9063565499999995,0.086956495,400000,0.5,20.0,0.0002,-2.0,4.650864371446745,0.02991941749197978,0.517299988648088,-0.24144395132708654
N4e5_rv0.5_rg20_Z0.002.tar.gz,607928,10000.022473728,93443.000981,6.0590225,0.041915714,400000,0.5,20.0,0.002,-1.0,4.970546777633907,0.006917900370893159,1.0286873630770854,-0.5670495802216787
N4e5_rv0.5_rg20_Z0.002.tar.gz,618185,10388.874469518,92495.2452595,6.154182,0.089505615,400000,0.5,20.0,0.002,-1.0,4.9661194082997255,0.014543868705865378,1.0216050190518435,-0.45909764807010195
N4e5_rv0.5_rg20_Z0.002.tar.gz,624434,10777.768294841999,91632.5471175,6.2354355,0.031110388500000002,400000,0.5,20.0,0.002,-1.0,4.962049758852476,0.004989288799475193,1.0150949099391866,-0.5943506830271648
N4e5_rv0.5_rg20_Z0.002.tar.gz,634972,11166.666251477998,90718.43927,6.3194655,0.07253891,400000,0.5,20.0,0.002,-1.0,4.957695569963103,0.011478646414004475,1.0081296307095218,-0.5024884221129206
N4e5_rv0.5_rg20_Z0.002.tar.gz,641701,11555.560593216,89914.2759235,6.4160900000000005,0.0382321575,400000,0.5,20.0,0.002,-1.0,4.953828651272524,0.0059587938292636165,1.001943824553058,-0.5806265319949125
N4e5_rv0.5_rg20_Z0.002.tar.gz,649269,11944.464746819998,89084.9881525,6.4968865,0.07255578,400000,0.5,20.0,0.002,-1.0,4.949804526575457,0.011167777057518244,0.9955065401627411,-0.5068890367241177
N4e5_rv0.5_rg20_Z0.002.tar.gz,657637,12333.35030952,88263.17445549999,6.5816735,0.053951875,400000,0.5,20.0,0.002,-1.0,4.945779543139661,0.008197288273263631,0.9890678820711009,-0.5489387790793673
N4e5_rv0.5_rg20_Z0.002.tar.gz,660257,12722.224511112,87587.2069885,6.6296845,0.10581220000000001,400000,0.5,20.0,0.002,-1.0,4.942440677628899,0.015960367344780887,0.9837267884291803,-0.439045930275818
N4e5_rv0.5_rg20_Z0.002.tar.gz,664762,13111.109040984,86866.838578,6.743233999999999,0.035326106499999996,400000,0.5,20.0,0.002,-1.0,4.938854016135831,0.005238748425458763,0.9779893021978245,-0.590819374288937
N4e5_rv0.5_rg20_Z0.002.tar.gz,676398,13499.95277415,86040.051859,6.849761999999999,0.110304145,400000,0.5,20.0,0.002,-1.0,4.9347006634782185,0.016103354393919092,0.9713452953036482,-0.43702182952570945
N4e5_rv0.5_rg20_Z0.02.tar.gz,327332,10000.040548218,109389.68429800001,5.579194,0.06654945,400000,0.5,20.0,0.02,0.0,5.0389763689472415,0.011928147685848529,1.1381523456901346,-0.49612535729692503
N4e5_rv0.5_rg20_Z0.02.tar.gz,332320,10388.889961938,108474.15627949999,5.6885010000000005,0.038582425499999996,400000,0.5,20.0,0.02,0.0,5.035326280837825,0.0067825294396537845,1.1323133976010864,-0.568965868480762
N4e5_rv0.5_rg20_Z0.02.tar.gz,341883,10777.782754434,107463.7361185,5.8160795,0.02965741,400000,0.5,20.0,0.02,0.0,5.03126193531552,0.005099209871529438,1.1258117730349626,-0.5927946587176997
N4e5_rv0.5_rg20_Z0.02.tar.gz,348435,11166.686391623998,106606.294548,5.896977,0.05869855,400000,0.5,20.0,0.02,0.0,5.0277828482811335,0.009954006942879378,1.1202463707810668,-0.5240709634392099
N4e5_rv0.5_rg20_Z0.02.tar.gz,358319,11555.545100796,105606.1476035,5.985208999999999,0.053634205,400000,0.5,20.0,0.02,0.0,5.023689200324361,0.008961124832900572,1.1136978718961297,-0.5381260365083451
N4e5_rv0.5_rg20_Z0.02.tar.gz,363293,11944.526200086,104758.89442699999,6.1213515,0.100914425,400000,0.5,20.0,0.02,0.0,5.020190906450533,0.016485644550880633,1.1081017449761186,-0.4316101940095651
N4e5_rv0.5_rg20_Z0.02.tar.gz,373342,12333.341530482001,103853.702636,6.1795035,0.09029394,400000,0.5,20.0,0.02,0.0,5.016421984797144,0.014611843815607517,1.1020727020527277,-0.45813540378681167
N4e5_rv0.5_rg20_Z0.02.tar.gz,381836,12722.221929042,102938.322451,6.283603500000001,0.032166835,400000,0.5,20.0,0.02,0.0,5.01257708643008,0.00511917007494187,1.0959221212174228,-0.5925121054169432
N4e5_rv0.5_rg20_Z0.02.tar.gz,388126,13111.141058652,102112.95105599999,6.365615,0.055743885,400000,0.5,20.0,0.02,0.0,5.009080827448873,0.008757030546145187,1.0903292494605812,-0.5410151610927343
N4e5_rv0.5_rg20_Z0.02.tar.gz,397936,13499.809211058,101262.77271500001,6.4394895,0.09745132,400000,0.5,20.0,0.02,0.0,5.005449814798188,0.015133392173401324,1.0845208158714479,-0.45075245247345186
N4e5_rv0.5_rg2_Z0.002.tar.gz,639308,10000.009563378,27263.8491005,2.6775395,0.034046381,400000,0.5,2.0,0.002,-1.0,4.43558716936736,0.01271554761377003,0.1729268201061083,-0.48497905562591925
N4e5_rv0.5_rg2_Z0.002.tar.gz,687157,10388.876535174,20759.02799405,2.40016095,0.031636094,400000,0.5,2.0,0.002,-1.0,4.3172070145568044,0.013180821894465034,-0.01644273974894813,-0.47839271073498635
N4e5_rv0.5_rg2_Z0.002.tar.gz,732524,10777.776041052,14291.6829222,2.0426067999999997,0.0163053435,400000,0.5,2.0,0.002,-1.0,4.155083372303252,0.00798261491149447,-0.27578758369500767,-0.5519776592800861
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
N4e5_rv0.5_rg2_Z0.002.tar.gz,772848,11125.400641566,8574.732456450001,1.66231365,0.027691895499999997,400000,0.5,2.0,0.002,-1.0,3.9332205783357876,0.016658646519566268,-0.6306955470193254,-0.4291612070789487
